,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
331,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
332,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
333,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
334,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
335,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
336,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
337,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
338,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
339,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
340,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
341,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
342,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
343,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
344,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
345,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
346,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
347,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
348,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
349,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
350,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
351,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
352,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
353,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
354,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
355,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
356,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
357,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
358,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
359,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
360,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
361,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
362,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
363,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
364,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
365,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
366,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
367,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
368,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
369,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
370,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
371,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
372,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
373,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
374,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
375,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
376,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
377,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
378,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
379,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
380,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
381,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
382,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
383,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
384,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
385,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
386,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
387,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
388,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
389,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
390,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
391,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
392,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
393,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
394,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
395,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
396,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
397,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
398,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
399,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
400,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
401,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
402,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
403,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
404,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
405,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
406,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
407,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
408,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
409,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
410,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
411,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
412,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
413,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
414,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
415,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
416,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
417,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
418,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
419,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
420,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
421,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
422,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
423,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
424,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
425,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
426,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
427,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
428,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
429,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
430,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
431,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
432,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
433,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
434,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
435,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
436,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
437,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
438,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
439,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
440,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
441,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
442,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
443,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
444,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
445,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
446,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
447,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
448,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
449,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
450,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
451,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
452,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
453,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
454,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
455,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
456,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
457,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
458,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
459,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
460,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
461,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
462,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
463,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
464,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
465,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
466,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
467,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
468,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
469,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
470,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
471,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
472,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
473,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
474,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
475,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
476,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
477,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
478,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
479,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
480,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
481,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
482,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
483,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
484,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
485,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
486,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
487,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
488,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
489,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
490,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
491,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
492,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
493,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
494,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
495,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
496,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
497,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
498,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
499,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
500,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
501,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
502,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
503,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
504,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
505,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
506,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
507,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
508,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
509,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
510,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
511,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
512,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
513,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
514,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
515,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
516,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
517,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
518,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
519,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
520,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
521,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
522,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
523,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
524,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
525,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
526,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
527,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
528,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
529,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
530,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
531,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
532,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
533,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
534,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
535,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
536,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
537,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
538,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
539,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
540,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
541,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
542,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
543,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
544,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
545,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
546,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
547,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
548,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
549,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
550,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
551,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
552,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
553,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
554,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
555,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
556,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
557,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
558,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
559,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
560,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
561,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
562,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
563,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
564,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
565,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
566,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
567,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
568,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
569,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
570,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
571,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
572,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
573,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
574,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
575,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
576,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
577,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
578,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
579,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
580,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
581,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
582,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
583,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
584,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
585,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
586,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
587,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
588,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
589,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
590,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
591,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
592,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
593,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
594,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
595,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
596,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
597,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
598,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
599,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
600,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
601,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
602,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
603,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
604,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
605,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
606,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
607,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
608,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
609,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
610,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
611,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
612,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
613,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
614,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
615,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
616,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
617,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
618,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
619,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
620,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
621,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
622,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
623,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
624,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
625,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
626,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
627,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
628,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
629,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
630,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
631,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
632,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
633,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
634,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
635,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
636,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
637,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
638,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
639,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
640,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
641,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
642,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
643,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
644,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
645,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
646,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
647,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
648,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
649,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
650,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
651,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
652,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
653,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
654,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
655,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
656,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
657,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
658,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
659,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
660,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
661,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
662,1,53,106,158,211,263,316,368,421,473,526,578,631,683,736,788,841,893,946,999
